session_id,station_id,vehicle_type,connector_type,start_time,duration_minutes,energy_kwh,city,latitude,longitude,temperature_c,is_weekday,hour_of_day,Time of Day,Day of Week,Charging Rate (kW),Energy Consumed (kWh),Charging Duration (hours)
session_476,station_14,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,31,28.285800259085292,Los Angeles,30.407296113705122,-107.10329641347327,11.937366953068011,True,1,Evening,Saturday,350,28.285800259085292,0.5166666666666667
session_477,station_12,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,94,29.576415751698914,Chicago,40.537101246431895,-75.00095241118974,-9.070224234925636,True,23,Morning,Thursday,50,29.576415751698914,1.5666666666666667
session_478,station_2,Rivian R1T,CCS,2025-04-25 23:10:08,61,71.32821465473458,San Francisco,27.62417931165991,-76.30314637974035,8.692221380308371,False,3,Morning,Friday,150,71.32821465473458,1.0166666666666666
session_479,station_38,Volkswagen ID.4,CCS,2025-04-25 23:10:08,72,48.759930652283224,Philadelphia,31.115735349104185,-77.56810599918899,19.284368105830804,False,13,Night,Thursday,50,48.759930652283224,1.2
session_480,station_15,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,97,26.212582408126675,San Antonio,29.88491115715912,-117.59583760629847,-4.1883465820420644,False,3,Night,Tuesday,350,26.212582408126675,1.6166666666666667
session_481,station_23,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,91,66.31955167437206,Los Angeles,30.176142549006393,-122.82175252612474,19.241202531721832,True,0,Afternoon,Friday,350,66.31955167437206,1.5166666666666666
session_482,station_43,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,54,34.09878610521946,Houston,28.322710053746096,-91.56224150918726,2.7571734948703615,True,22,Afternoon,Saturday,150,34.09878610521946,0.9
session_483,station_32,Nissan Leaf,Type 2,2025-04-25 23:10:08,59,67.54159268973524,Los Angeles,47.341428204546254,-81.59643591840671,19.66251957120206,False,23,Evening,Monday,150,67.54159268973524,0.9833333333333333
session_484,station_39,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,42,74.21087468035988,New York,27.855533022500925,-81.30992446966147,33.35859424125204,False,5,Evening,Saturday,50,74.21087468035988,0.7
session_485,station_13,Chevy Bolt,Type 2,2025-04-25 23:10:08,58,61.796462180688536,New York,31.983213702053863,-70.42922651511198,-0.9020921259392871,True,5,Afternoon,Friday,150,61.796462180688536,0.9666666666666667
session_486,station_38,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,69,23.91124806500023,Dallas,27.162149190413594,-124.77059788006935,10.975041917975002,True,5,Afternoon,Saturday,350,23.91124806500023,1.15
session_487,station_27,Tesla Model 3,Tesla Supercharger,2025-04-25 23:10:08,79,13.481545963360402,San Francisco,39.639860127361246,-120.87860281253077,30.04903836470202,False,15,Evening,Tuesday,50,13.481545963360402,1.3166666666666667
session_488,station_12,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,111,60.69837111765229,San Diego,46.97619154338376,-123.2999489385578,17.788579062415728,False,6,Evening,Monday,150,60.69837111765229,1.85
session_489,station_35,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,18,10.848656597288695,San Francisco,40.58403808398951,-93.60038804714155,34.005699821898226,False,2,Evening,Monday,50,10.848656597288695,0.3
session_490,station_43,Tesla Model Y,CCS,2025-04-25 23:10:08,87,31.66060291532305,San Diego,30.375689429279724,-76.99604442858711,15.534343433832198,True,21,Night,Saturday,350,31.66060291532305,1.45
session_491,station_32,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,107,49.52518950744138,San Antonio,39.74137519514771,-103.87963493449513,7.497577383650519,False,3,Morning,Thursday,350,49.52518950744138,1.7833333333333334
session_492,station_18,Kia EV6,Type 2,2025-04-25 23:10:08,109,36.856591938574724,Chicago,32.77906839783346,-76.02340635732104,6.715559558614455,False,8,Afternoon,Friday,50,36.856591938574724,1.8166666666666667
session_493,station_25,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,49,68.61094131335847,San Antonio,37.76998667137359,-80.7077438453731,9.82252466970139,False,3,Afternoon,Tuesday,350,68.61094131335847,0.8166666666666667
session_494,station_6,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,102,63.31154498939879,New York,43.36721061459316,-94.1591284620759,21.323528011099416,True,7,Night,Tuesday,150,63.31154498939879,1.7
session_495,station_9,Rivian R1T,CCS,2025-04-25 23:10:08,44,24.751589083953235,Chicago,45.233910078901125,-89.37822492852371,8.827012008184305,True,0,Morning,Thursday,50,24.751589083953235,0.7333333333333333
session_496,station_50,Ford Mustang Mach-E,CHAdeMO,2025-04-25 23:10:08,56,55.97883998713643,San Diego,27.354812175020697,-122.0805819200043,-8.878601035486819,False,13,Evening,Sunday,150,55.97883998713643,0.9333333333333333
session_497,station_4,Tesla Model 3,Type 2,2025-04-25 23:10:08,115,53.4815061013547,San Antonio,41.71077254490067,-103.46631243935511,26.084169496023115,False,10,Night,Monday,350,53.4815061013547,1.9166666666666667
session_498,station_4,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,65,59.44992456513444,Los Angeles,30.9081666865374,-99.82927698295364,2.890879755349797,True,14,Night,Monday,50,59.44992456513444,1.0833333333333333
session_499,station_19,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,44,27.099622289188908,San Antonio,30.22786572015227,-89.47481122046224,-7.209124426228376,False,1,Evening,Tuesday,150,27.099622289188908,0.7333333333333333
session_500,station_44,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,54,51.996761512505955,Dallas,32.8406759602064,-105.45461309351647,0.5174702587739812,True,19,Evening,Thursday,350,51.996761512505955,0.9
session_501,station_34,Nissan Leaf,CCS,2025-04-25 23:10:08,26,58.49407632347582,Dallas,29.208154400685412,-81.16658614973736,27.078003008532427,True,23,Afternoon,Sunday,150,58.49407632347582,0.43333333333333335
session_502,station_24,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,95,12.279865477328435,Los Angeles,30.083370641498476,-107.50286368029725,13.383858914193944,True,8,Night,Saturday,150,12.279865477328435,1.5833333333333333
session_503,station_46,Volkswagen ID.4,CCS,2025-04-25 23:10:08,79,61.36061516386387,San Antonio,41.261057193814,-107.63613014702192,18.998211275446266,False,21,Evening,Sunday,50,61.36061516386387,1.3166666666666667
session_504,station_37,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,71,14.204032390827766,Phoenix,26.16987985880836,-99.07986001726434,10.454621668275465,True,11,Evening,Sunday,150,14.204032390827766,1.1833333333333333
session_505,station_45,Chevy Bolt,CCS,2025-04-25 23:10:08,21,35.207508223007665,Houston,41.082403003145686,-76.40151735426292,11.700258677854332,True,15,Afternoon,Wednesday,50,35.207508223007665,0.35
session_506,station_42,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,36,34.78937205157598,Dallas,42.5647878259786,-97.5044079581619,17.03032619303334,True,16,Afternoon,Sunday,150,34.78937205157598,0.6
session_507,station_14,Nissan Leaf,CCS,2025-04-25 23:10:08,99,24.132471506219574,Phoenix,44.58436619178205,-122.55378274800083,20.518355747742813,True,11,Afternoon,Tuesday,350,24.132471506219574,1.65
session_508,station_46,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,78,43.83748039275217,New York,33.61600528895609,-102.52544635158313,29.232385885837708,True,2,Morning,Saturday,50,43.83748039275217,1.3
session_509,station_44,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,50,57.146938208547354,Philadelphia,34.413664197672276,-112.60989382982312,24.064602217099896,False,22,Night,Monday,150,57.146938208547354,0.8333333333333334
session_510,station_31,Tesla Model 3,Type 2,2025-04-25 23:10:08,46,30.706890405343533,San Diego,36.71350383852358,-111.65279233281751,5.891800266352904,True,12,Evening,Tuesday,150,30.706890405343533,0.7666666666666667
session_511,station_5,Kia EV6,CCS,2025-04-25 23:10:08,107,31.467878277214957,New York,32.17177986733387,-86.45521967291226,11.020054436628367,False,3,Morning,Monday,350,31.467878277214957,1.7833333333333334
session_512,station_18,Kia EV6,CHAdeMO,2025-04-25 23:10:08,23,28.21350627179823,New York,34.1342920362336,-107.80456176199816,-4.933252086871786,False,16,Afternoon,Tuesday,350,28.21350627179823,0.38333333333333336
session_513,station_18,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,44,17.720840525659806,Dallas,25.422127906509466,-117.3808037012388,20.312473307629137,True,6,Morning,Wednesday,350,17.720840525659806,0.7333333333333333
session_514,station_33,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,71,76.67206716106695,San Diego,41.172275487089195,-81.24218882549857,-1.7833487334268572,True,16,Evening,Tuesday,350,76.67206716106695,1.1833333333333333
session_515,station_17,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,102,54.93582707693079,Houston,44.50031573436161,-98.55484702525214,-0.6696618179239611,False,1,Night,Wednesday,150,54.93582707693079,1.7
session_516,station_3,Rivian R1T,Type 2,2025-04-25 23:10:08,21,37.44359721853746,San Francisco,29.90495715307569,-119.39906159698408,24.42418381394384,False,18,Afternoon,Tuesday,50,37.44359721853746,0.35
session_517,station_10,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,111,67.14435523029945,San Antonio,35.64712833752189,-78.93065685214415,15.57431596240891,True,8,Afternoon,Saturday,350,67.14435523029945,1.85
session_518,station_20,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,55,33.90220551162459,New York,29.742735628849466,-101.32463838146444,21.298145094144324,True,15,Afternoon,Friday,150,33.90220551162459,0.9166666666666666
session_519,station_41,Chevy Bolt,CCS,2025-04-25 23:10:08,119,43.37645709027637,San Diego,27.056764066009276,-85.36408073285406,0.6159691133007197,True,9,Morning,Saturday,50,43.37645709027637,1.9833333333333334
session_520,station_6,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,78,69.4092077306243,Phoenix,41.4986353013195,-124.85180650670785,28.110318026633323,True,13,Afternoon,Thursday,150,69.4092077306243,1.3
session_521,station_21,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,51,62.863208563447664,New York,44.32765993177529,-94.87321494262746,0.18960807483404452,True,11,Afternoon,Sunday,350,62.863208563447664,0.85
session_522,station_25,Tesla Model 3,Type 2,2025-04-25 23:10:08,88,29.9270938664551,Los Angeles,40.68049382650545,-87.48276164231298,28.763434064597575,False,1,Afternoon,Sunday,350,29.9270938664551,1.4666666666666666
session_523,station_33,Chevy Bolt,CCS,2025-04-25 23:10:08,21,18.745640768964147,Phoenix,42.767909125850494,-83.46019165408055,25.02764877476558,True,9,Night,Monday,350,18.745640768964147,0.35
session_524,station_27,Kia EV6,Type 2,2025-04-25 23:10:08,20,62.758929628674515,San Francisco,42.929083497997624,-100.5219174180146,2.934825729162652,False,7,Night,Wednesday,50,62.758929628674515,0.3333333333333333
session_525,station_6,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,20,42.389927149279174,San Francisco,31.997502898776347,-123.72045142704208,21.808353994571448,False,2,Afternoon,Saturday,150,42.389927149279174,0.3333333333333333
session_526,station_16,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,28,48.33246237686941,Phoenix,45.93151507299736,-120.24737121970303,-9.315596544824526,False,16,Morning,Monday,50,48.33246237686941,0.4666666666666667
session_527,station_25,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,28,76.17407333010239,Dallas,33.32307140300918,-100.97808202078099,12.24414112941379,False,15,Night,Wednesday,150,76.17407333010239,0.4666666666666667
session_528,station_50,Tesla Model Y,Type 2,2025-04-25 23:10:08,56,45.693376473052176,San Diego,30.270373662190746,-123.4902762805682,16.368267135022222,True,14,Morning,Sunday,50,45.693376473052176,0.9333333333333333
session_529,station_1,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,69,27.843039286787242,Phoenix,32.93628940057377,-81.34567047920082,6.893229729577474,True,20,Morning,Monday,50,27.843039286787242,1.15
session_530,station_45,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,81,55.99954212366133,Chicago,29.400675015932595,-123.46450116380744,19.469834622432817,False,14,Afternoon,Saturday,150,55.99954212366133,1.35
session_531,station_35,Kia EV6,Type 2,2025-04-25 23:10:08,86,27.71476871488482,Chicago,25.23538662031315,-94.18160322541553,31.597191604873977,False,21,Morning,Wednesday,50,27.71476871488482,1.4333333333333333
session_532,station_14,Audi e-tron,CCS,2025-04-25 23:10:08,76,63.0132869841263,San Francisco,47.53209663939195,-124.75786218104585,28.02390467377993,True,16,Evening,Monday,150,63.0132869841263,1.2666666666666666
session_533,station_30,Chevy Bolt,Tesla Supercharger,2025-04-25 23:10:08,60,19.33179982873358,New York,25.548768985864417,-81.49702908396623,0.06962929081255709,False,11,Night,Tuesday,150,19.33179982873358,1.0
session_534,station_23,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,26,35.4573438518986,Dallas,39.85102638105382,-88.55331622022484,-3.240186483725066,False,12,Afternoon,Thursday,150,35.4573438518986,0.43333333333333335
session_535,station_46,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,59,28.03577667746204,Dallas,45.570261178274635,-74.48725263575903,-4.555113183208211,False,0,Night,Saturday,50,28.03577667746204,0.9833333333333333
session_536,station_23,Nissan Leaf,CHAdeMO,2025-04-25 23:10:08,33,37.70146063270663,Phoenix,29.858682564065003,-116.8350966418775,13.770799088971998,False,6,Afternoon,Friday,50,37.70146063270663,0.55
session_537,station_11,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,45,10.638150097982313,Chicago,36.16150538885929,-75.85912618002504,4.037541054288059,True,11,Morning,Wednesday,50,10.638150097982313,0.75
session_538,station_43,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,77,40.644995633728044,Houston,40.5116179251862,-109.38576918512247,30.15005530041269,False,3,Morning,Wednesday,150,40.644995633728044,1.2833333333333334
session_539,station_34,Nissan Leaf,Tesla Supercharger,2025-04-25 23:10:08,116,22.538330921377153,Los Angeles,30.67268024059351,-73.88382107574141,-4.773690130405328,False,23,Afternoon,Sunday,350,22.538330921377153,1.9333333333333333
session_540,station_5,Tesla Model Y,CCS,2025-04-25 23:10:08,102,76.15864934823922,Houston,39.383015713745074,-115.01710753838987,-3.429691522515598,False,0,Morning,Sunday,50,76.15864934823922,1.7
session_541,station_4,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,83,59.14205673451028,San Diego,47.2427173829964,-92.77291865920017,32.0581130675113,False,15,Night,Wednesday,150,59.14205673451028,1.3833333333333333
session_542,station_36,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,96,44.56699545604433,San Francisco,26.716679534351982,-110.24207229591055,33.76482418992942,True,13,Night,Thursday,150,44.56699545604433,1.6
session_543,station_27,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,52,45.94951352192716,New York,34.24296880215256,-102.2330919372641,29.012210041341362,False,0,Afternoon,Thursday,150,45.94951352192716,0.8666666666666667
session_544,station_20,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,80,40.872671369678876,San Francisco,33.265316249255285,-120.61660268325546,-6.067953999602214,True,14,Morning,Tuesday,350,40.872671369678876,1.3333333333333333
session_545,station_16,Chevy Bolt,CCS,2025-04-25 23:10:08,32,50.38456798191365,Los Angeles,31.390899577790577,-116.56352740997079,4.502106818107196,True,6,Evening,Thursday,150,50.38456798191365,0.5333333333333333
session_546,station_19,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,60,41.11918057620058,San Diego,34.71769677053227,-99.35125305566987,5.461815210827826,False,2,Night,Monday,350,41.11918057620058,1.0
session_547,station_43,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,118,10.245306842428478,Phoenix,28.28477230241421,-100.48854833022196,8.495963925899797,False,18,Evening,Thursday,350,10.245306842428478,1.9666666666666666
session_548,station_29,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,94,24.714047787078478,Chicago,32.15739155541415,-113.8748000311707,0.958154805245119,True,8,Night,Sunday,350,24.714047787078478,1.5666666666666667
session_549,station_10,Chevy Bolt,Type 2,2025-04-25 23:10:08,31,37.67179653105496,Los Angeles,34.28486352402041,-96.04522729191123,2.5580253709172425,True,19,Night,Monday,50,37.67179653105496,0.5166666666666667
session_550,station_32,Rivian R1T,Type 2,2025-04-25 23:10:08,77,57.25589879864007,New York,42.36470300516227,-85.40017710068021,-2.6397202215947164,False,18,Morning,Monday,50,57.25589879864007,1.2833333333333334
session_551,station_45,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,71,48.25950184923376,Los Angeles,28.6038994748648,-98.51341014958973,21.344183866752385,False,13,Afternoon,Thursday,150,48.25950184923376,1.1833333333333333
session_552,station_14,Rivian R1T,Type 2,2025-04-25 23:10:08,32,69.21936451776831,San Diego,43.88016544044621,-111.77688673352104,12.553740218060433,True,14,Afternoon,Sunday,150,69.21936451776831,0.5333333333333333
session_553,station_42,Tesla Model 3,Type 2,2025-04-25 23:10:08,98,58.3684074742497,San Diego,37.11321111699627,-118.44893605753502,16.456450615688855,False,1,Morning,Sunday,50,58.3684074742497,1.6333333333333333
session_554,station_15,Tesla Model 3,CCS,2025-04-25 23:10:08,103,77.68617641137955,Dallas,29.520439333970288,-91.94801206906871,-7.70526896007502,True,22,Afternoon,Friday,350,77.68617641137955,1.7166666666666666
session_555,station_20,Kia EV6,CCS,2025-04-25 23:10:08,104,43.72204319457802,Phoenix,32.96209165789386,-93.13493011795222,28.7356722623258,True,0,Afternoon,Tuesday,50,43.72204319457802,1.7333333333333334
session_556,station_27,Audi e-tron,CHAdeMO,2025-04-25 23:10:08,26,28.395439530282825,Chicago,44.16472931151124,-83.76512511249712,24.096322892245766,False,2,Morning,Tuesday,150,28.395439530282825,0.43333333333333335
session_557,station_28,Kia EV6,Type 2,2025-04-25 23:10:08,63,71.20400714668767,Dallas,29.29478132852382,-114.26074592934219,4.3618668895322,False,13,Afternoon,Tuesday,150,71.20400714668767,1.05
session_558,station_8,Audi e-tron,Type 2,2025-04-25 23:10:08,34,32.8733176748232,Philadelphia,28.811172938889765,-87.19160395241384,11.281719274131515,True,19,Afternoon,Friday,150,32.8733176748232,0.5666666666666667
session_559,station_38,Tesla Model 3,Type 2,2025-04-25 23:10:08,34,27.597899376475386,San Antonio,36.68408556504916,-77.99490241518257,0.6161935065188562,True,3,Evening,Tuesday,150,27.597899376475386,0.5666666666666667
session_560,station_30,Ford Mustang Mach-E,CCS,2025-04-25 23:10:08,53,10.563086326687063,Dallas,26.492617427724877,-108.34279927544986,-3.354608982226427,False,21,Morning,Wednesday,50,10.563086326687063,0.8833333333333333
session_561,station_46,Volkswagen ID.4,CHAdeMO,2025-04-25 23:10:08,40,33.8615536662221,Houston,47.29632048173411,-84.94132808035403,-4.470313234976999,True,4,Evening,Wednesday,50,33.8615536662221,0.6666666666666666
session_562,station_16,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,34,49.346915370339666,San Diego,35.63360954251454,-92.86350525250512,24.4926306940488,False,6,Night,Tuesday,50,49.346915370339666,0.5666666666666667
session_563,station_40,Audi e-tron,Tesla Supercharger,2025-04-25 23:10:08,100,77.32368260855593,Houston,25.315699102948283,-100.71071413970478,1.5222155158041968,False,14,Evening,Tuesday,150,77.32368260855593,1.6666666666666667
session_564,station_6,Rivian R1T,Tesla Supercharger,2025-04-25 23:10:08,15,26.896376433242608,Chicago,29.334493346428644,-114.84342628586585,8.222301760655562,True,2,Evening,Sunday,150,26.896376433242608,0.25
session_565,station_46,Volkswagen ID.4,CCS,2025-04-25 23:10:08,58,29.742384299381975,Chicago,35.51673691694923,-117.95713096133659,-8.493770878306133,False,3,Afternoon,Monday,350,29.742384299381975,0.9666666666666667
session_566,station_47,Rivian R1T,CHAdeMO,2025-04-25 23:10:08,18,38.36929127830377,San Francisco,46.052124686126035,-79.72755508123811,11.060984397692874,True,9,Afternoon,Friday,150,38.36929127830377,0.3
session_567,station_5,Nissan Leaf,Type 2,2025-04-25 23:10:08,51,15.522144930421916,Los Angeles,40.103857611460064,-106.60686771137765,25.957558388764284,False,21,Evening,Thursday,350,15.522144930421916,0.85
session_568,station_45,Kia EV6,CCS,2025-04-25 23:10:08,33,54.30556647692238,Phoenix,34.289556238266215,-108.49325974406972,20.486981606907634,True,10,Evening,Saturday,150,54.30556647692238,0.55
session_569,station_29,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,20,76.39257653715221,San Francisco,36.879289195020554,-103.93661868992552,16.884764142687523,True,9,Afternoon,Saturday,150,76.39257653715221,0.3333333333333333
session_570,station_23,Kia EV6,CHAdeMO,2025-04-25 23:10:08,17,55.72967831088457,Phoenix,28.460423626325188,-109.91240973460422,10.022628921815254,False,8,Night,Wednesday,50,55.72967831088457,0.2833333333333333
session_571,station_20,Hyundai Kona Electric,Tesla Supercharger,2025-04-25 23:10:08,107,45.961539167015125,Los Angeles,37.03808719209009,-84.60962135933295,30.70786211456138,True,11,Morning,Tuesday,150,45.961539167015125,1.7833333333333334
session_572,station_25,Audi e-tron,Type 2,2025-04-25 23:10:08,113,72.93825912962811,Philadelphia,43.15743740298018,-103.12643716122872,29.119443530383144,True,18,Evening,Wednesday,150,72.93825912962811,1.8833333333333333
session_573,station_33,Volkswagen ID.4,CCS,2025-04-25 23:10:08,88,70.74701251715234,Dallas,31.761769681836856,-91.96288099165363,-7.144550069827033,False,9,Afternoon,Sunday,150,70.74701251715234,1.4666666666666666
session_574,station_39,Chevy Bolt,CCS,2025-04-25 23:10:08,114,56.927335045562565,Houston,41.906500815372006,-81.32239903047247,12.480190324800919,True,12,Night,Thursday,150,56.927335045562565,1.9
session_575,station_22,Chevy Bolt,Type 2,2025-04-25 23:10:08,111,67.34916912700497,San Diego,34.78324764139117,-97.15855630156369,-5.837788681989337,False,16,Morning,Monday,350,67.34916912700497,1.85
session_576,station_17,Chevy Bolt,CHAdeMO,2025-04-25 23:10:08,87,38.95669532739909,Los Angeles,32.24325217721403,-75.07262754547048,-4.9722714122794756,True,11,Night,Wednesday,350,38.95669532739909,1.45
session_577,station_4,Kia EV6,Type 2,2025-04-25 23:10:08,26,10.544137188261628,New York,40.84827908561912,-88.96864016826197,0.9067230494879919,True,5,Afternoon,Monday,150,10.544137188261628,0.43333333333333335
session_578,station_27,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,64,29.979533564215007,Houston,38.494256334542,-124.17548194939577,2.8479455981853743,False,20,Afternoon,Friday,150,29.979533564215007,1.0666666666666667
session_579,station_25,Tesla Model Y,CHAdeMO,2025-04-25 23:10:08,91,26.373620176763335,Phoenix,37.75204007088221,-83.89364885515158,28.306079799457116,False,8,Morning,Tuesday,350,26.373620176763335,1.5166666666666666
session_580,station_3,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,43,15.985730854913266,New York,40.29876433686213,-120.04395395697877,10.034268505675819,False,18,Morning,Sunday,50,15.985730854913266,0.7166666666666667
session_581,station_36,Chevy Bolt,Type 2,2025-04-25 23:10:08,28,47.248624204512396,Houston,36.488772873225045,-72.76588573133812,22.455388373482464,True,2,Evening,Sunday,350,47.248624204512396,0.4666666666666667
session_582,station_39,Kia EV6,Tesla Supercharger,2025-04-25 23:10:08,44,10.588545097883674,Phoenix,25.10620226868387,-112.56295820891066,14.538534490454808,False,11,Evening,Friday,150,10.588545097883674,0.7333333333333333
session_583,station_30,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,106,58.35440486349236,Dallas,27.34472552112068,-75.32453745912596,19.501224869704515,False,20,Afternoon,Saturday,50,58.35440486349236,1.7666666666666666
session_584,station_8,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,71,66.74716086756905,Los Angeles,45.208304562055346,-77.27166849592373,9.35752131401556,False,1,Night,Thursday,350,66.74716086756905,1.1833333333333333
session_585,station_29,Volkswagen ID.4,Type 2,2025-04-25 23:10:08,22,46.00810845980667,Dallas,37.609050577221346,-118.85782263411026,10.2518473614649,True,6,Morning,Monday,350,46.00810845980667,0.36666666666666664
session_586,station_10,Hyundai Kona Electric,CCS,2025-04-25 23:10:08,72,25.541197321773904,Los Angeles,35.92744272915337,-74.14539682466736,12.480650417632717,False,16,Evening,Tuesday,50,25.541197321773904,1.2
session_587,station_35,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,21,79.28565333009749,San Francisco,38.88278914424626,-82.69636519394366,5.276237907191723,True,3,Afternoon,Monday,50,79.28565333009749,0.35
session_588,station_47,Rivian R1T,CCS,2025-04-25 23:10:08,62,57.835237145911314,Los Angeles,32.5800559554597,-96.87788411404533,-8.463356256282736,True,17,Afternoon,Saturday,350,57.835237145911314,1.0333333333333334
session_589,station_18,Ford Mustang Mach-E,Tesla Supercharger,2025-04-25 23:10:08,43,19.327770084278217,Houston,37.36852486959367,-88.42325519646582,6.460703523717463,True,16,Afternoon,Sunday,150,19.327770084278217,0.7166666666666667
session_590,station_45,Nissan Leaf,Type 2,2025-04-25 23:10:08,15,54.52888084151828,Los Angeles,37.02042046017263,-104.05410358940979,15.45249030818151,True,0,Morning,Tuesday,150,54.52888084151828,0.25
session_591,station_24,Rivian R1T,CCS,2025-04-25 23:10:08,30,46.95273040894874,Philadelphia,34.41703884155713,-106.934188531766,9.043313180230424,True,13,Morning,Wednesday,150,46.95273040894874,0.5
session_592,station_34,Ford Mustang Mach-E,Type 2,2025-04-25 23:10:08,99,52.39161247436252,San Diego,45.092397831195214,-95.06703741345518,23.180337827289968,False,9,Evening,Thursday,50,52.39161247436252,1.65
session_593,station_19,Volkswagen ID.4,Tesla Supercharger,2025-04-25 23:10:08,107,42.67443318845079,Phoenix,27.112125339640585,-101.94740460220889,12.530651781486355,False,21,Afternoon,Thursday,350,42.67443318845079,1.7833333333333334
session_594,station_17,Tesla Model Y,CCS,2025-04-25 23:10:08,30,20.146326193027697,San Antonio,44.00840719144627,-77.8438005926321,29.735479728792917,True,19,Evening,Monday,150,20.146326193027697,0.5
session_595,station_31,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,27,12.132854480611709,Los Angeles,47.02201126360454,-83.1012446078699,-1.7327785292656213,True,16,Night,Friday,350,12.132854480611709,0.45
session_596,station_43,Kia EV6,CHAdeMO,2025-04-25 23:10:08,52,26.674984746398344,San Diego,40.624083174302044,-106.90876531537236,24.81261108582155,True,15,Evening,Thursday,50,26.674984746398344,0.8666666666666667
session_597,station_7,Tesla Model Y,Type 2,2025-04-25 23:10:08,71,71.44367831702804,San Francisco,33.39030006182695,-83.60943462971301,10.83102541130032,False,12,Evening,Friday,50,71.44367831702804,1.1833333333333333
session_598,station_19,Tesla Model Y,Tesla Supercharger,2025-04-25 23:10:08,53,24.136378000799326,San Francisco,44.66924335569982,-70.25091667773151,4.214555317010898,False,13,Afternoon,Sunday,350,24.136378000799326,0.8833333333333333
session_599,station_39,Hyundai Kona Electric,Type 2,2025-04-25 23:10:08,95,44.00011518756477,Houston,46.69157279166712,-76.15220126480077,-6.856023448459846,False,13,Afternoon,Wednesday,50,44.00011518756477,1.5833333333333333
session_600,station_16,Tesla Model 3,CHAdeMO,2025-04-25 23:10:08,98,10.546025032222031,San Diego,31.786004568214256,-113.4226175196929,29.687494608972266,True,2,Morning,Friday,350,10.546025032222031,1.6333333333333333
session_601,station_17,Audi e-tron,Type 2,2025-04-25 23:10:08,94,14.087453849561243,New York,27.717344700406596,-89.59982701026998,-3.100628915109901,False,21,Afternoon,Monday,50,14.087453849561243,1.5666666666666667
session_602,station_50,Nissan Leaf,Type 2,2025-04-25 23:10:08,44,50.30947721144382,Houston,29.876027062377165,-96.22766924631729,18.70928554873992,True,23,Night,Saturday,150,50.30947721144382,0.7333333333333333
